IP,Time,URL,Status
10.151.164.235,[15/Dec/2017:17:45:38,POST /files/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.31.187.93,[13/Nov/2017:16:16:53,GET /files/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.97.177.197,[25/Nov/2017:07:16:58,POST /home/files/user/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.133.62.34,[10/Nov/2017:05:00:32,POST /user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.203.5.227,[12/Nov/2017:01:35:21,GET /files/data/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.172.161.39,[12/Jan/2018:03:22:58,GET /data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.192.209.110,[11/Jan/2018:08:03:31,GET /docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.106.198.178,[14/Dec/2017:19:25:53,POST /data/user/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.134.109.222,[06/Dec/2017:20:23:56,GET /data/files/home/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.176.215.120,[02/Dec/2017:06:13:01,POST /data/docs/home/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.162.93.201,[06/Nov/2017:01:09:36,GET /files/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.127.207.73,[30/Jan/2018:17:30:10,POST /data/user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.194.151.212,[06/Jan/2018:10:57:20,POST /data/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.107.10.76,[12/Dec/2017:03:50:27,POST /user/data/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.116.173.154,[21/Dec/2017:14:47:20,POST /docs/user/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.43.167.41,[11/Jan/2018:20:27:11,POST /docs/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.131.59.48,[09/Dec/2017:20:54:22,POST /data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.41.40.212,[01/Feb/2018:14:34:09,POST /data/files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.232.231.33,[27/Nov/2017:05:03:36,GET /data/data/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.117.89.236,[31/Dec/2017:06:19:28,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.113.221.139,[01/Nov/2017:06:26:16,POST /files/?id=1; DROP FROM users;-- HTTP/1.1,404
10.201.47.197,[06/Jan/2018:23:05:07,POST /files/user/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.62.206.93,[13/Jan/2018:16:20:05,GET /user/user/files/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.38.145.188,[10/Dec/2017:18:11:29,POST /docs/user/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.182.114.0,[16/Feb/2018:01:55:23,POST /home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.93.178.243,[27/Feb/2018:09:18:16,GET /docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.203.107.96,[29/Nov/2017:19:48:28,POST /docs/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.67.44.55,[04/Feb/2018:18:12:21,GET /home/data/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.159.132.125,[16/Feb/2018:08:30:37,POST /user/home/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.33.49.252,[02/Mar/2018:20:56:59,POST /data/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.246.207.252,[19/Nov/2017:11:07:18,POST /files/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.135.196.21,[08/Jan/2018:15:00:22,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.100.201.47,[21/Jan/2018:01:16:00,GET /files/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.129.139.76,[05/Nov/2017:08:30:53,POST /files/home/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.57.211.81,[18/Nov/2017:02:35:27,POST /docs/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.45.137.17,[07/Feb/2018:18:40:48,GET /data/home/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.203.238.166,[12/Dec/2017:06:04:19,GET /files/files/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.19.93.92,[27/Dec/2017:09:13:07,POST /user/home/home/files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.239.191.78,[24/Jan/2018:20:42:33,POST /files/user/data/home/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.197.215.239,[16/Nov/2017:02:45:30,POST /docs/docs/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.38.194.195,[15/Feb/2018:20:36:58,GET /home/user/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.15.222.186,[03/Dec/2017:23:22:22,POST /user/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.173.151.56,[06/Feb/2018:06:12:54,GET /docs/files/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.55.21.133,[23/Dec/2017:17:24:21,POST /home/user/home/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.191.110.110,[15/Jan/2018:18:23:39,POST /data/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.133.179.84,[28/Nov/2017:09:05:00,GET /files/files/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.159.183.203,[17/Feb/2018:01:47:40,POST /data/files/home/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.255.230.39,[25/Nov/2017:20:07:28,GET /docs/home/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.60.233.38,[28/Dec/2017:01:26:52,GET /home/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.20.156.87,[13/Nov/2017:02:57:28,POST /home/docs/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.112.6.191,[29/Nov/2017:16:14:32,GET /data/files/docs/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.224.160.181,[07/Feb/2018:21:34:30,POST /home/home/files/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.82.88.115,[30/Nov/2017:20:58:46,GET /home/home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.17.148.43,[10/Feb/2018:10:45:10,GET /files/docs/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.64.199.67,[23/Feb/2018:11:26:28,GET /home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.240.219.50,[05/Nov/2017:08:34:22,POST /user/files/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.165.161.58,[29/Dec/2017:16:44:00,POST /home/data/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.194.133.113,[14/Feb/2018:04:57:12,POST /home/data/docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.11.28.167,[11/Dec/2017:08:23:01,POST /home/docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.200.11.97,[22/Nov/2017:07:49:33,POST /user/data/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.120.201.56,[22/Jan/2018:16:01:51,POST /user/user/files/docs/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.185.234.106,[06/Mar/2018:14:28:01,GET /user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.107.195.180,[10/Feb/2018:02:58:56,GET /home/docs/data/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.1.21.61,[14/Nov/2017:16:05:28,GET /docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.221.21.123,[20/Feb/2018:14:00:21,POST /user/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.242.114.140,[01/Mar/2018:08:36:49,POST /data/home/user/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.59.20.60,[28/Dec/2017:20:54:35,GET /data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.104.139.209,[16/Mar/2018:06:21:19,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.18.12.177,[07/Dec/2017:17:25:43,GET /home/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.17.224.148,[24/Jan/2018:15:17:34,GET /files/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.213.151.111,[19/Dec/2017:00:46:32,GET /data/user/home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.68.245.245,[22/Dec/2017:13:42:28,POST /data/home/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.168.94.223,[22/Feb/2018:18:31:53,GET /home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.38.24.86,[15/Mar/2018:09:25:39,GET /user/home/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.167.93.56,[04/Nov/2017:09:48:54,POST /files/docs/files/data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.91.56.35,[17/Nov/2017:04:11:36,GET /files/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.119.139.203,[28/Feb/2018:11:25:19,POST /docs/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.115.73.182,[20/Mar/2018:06:59:39,POST /home/home/docs/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.236.14.155,[26/Nov/2017:23:01:32,GET /docs/user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.117.161.80,[11/Feb/2018:01:04:06,POST /data/files/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.57.85.187,[16/Mar/2018:15:16:03,POST /docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.121.161.227,[08/Mar/2018:15:14:32,POST /home/home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.46.74.152,[24/Feb/2018:07:44:07,GET /docs/data/user/data/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.46.194.1,[24/Jan/2018:05:22:57,POST /docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.115.62.97,[13/Dec/2017:19:18:09,POST /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.72.93.120,[06/Mar/2018:12:24:34,POST /user/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.188.84.59,[18/Mar/2018:03:07:46,GET /docs/files/files/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.71.245.38,[23/Nov/2017:20:23:38,GET /docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.159.73.67,[15/Mar/2018:10:23:44,POST /user/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.218.198.99,[12/Feb/2018:03:42:18,GET /home/docs/?id=1; UNION FROM users;-- HTTP/1.1,200
10.199.43.149,[11/Jan/2018:12:03:43,GET /files/?id=1; DROP FROM users;-- HTTP/1.1,200
10.108.148.212,[12/Jan/2018:20:35:46,GET /home/docs/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.135.222.86,[11/Dec/2017:17:12:53,POST /docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.84.165.158,[31/Jan/2018:14:46:44,POST /user/user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.166.248.129,[12/Feb/2018:13:57:04,GET /user/user/data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.167.195.77,[15/Dec/2017:00:01:14,GET /user/home/docs/user/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.77.113.247,[11/Mar/2018:20:15:35,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.78.148.67,[11/Mar/2018:20:50:50,POST /docs/files/user/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.70.68.193,[26/Feb/2018:15:19:37,GET /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.128.223.206,[22/Dec/2017:00:07:43,GET /data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.111.57.152,[19/Nov/2017:08:44:31,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.147.52.155,[10/Dec/2017:21:27:50,GET /files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.210.60.1,[25/Jan/2018:16:03:51,GET /user/home/files/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.113.132.233,[10/Nov/2017:21:15:49,POST /user/user/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.169.28.127,[05/Feb/2018:08:13:26,GET /user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.248.28.219,[06/Jan/2018:10:13:11,POST /data/docs/data/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.23.44.255,[12/Feb/2018:20:11:17,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.242.100.124,[31/Jan/2018:18:28:57,POST /data/home/?id=1; DROP FROM users;-- HTTP/1.1,302
10.13.74.247,[02/Feb/2018:01:14:47,GET /data/?id=1; UNION FROM users;-- HTTP/1.1,302
10.126.167.191,[22/Nov/2017:11:02:10,GET /files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.168.231.131,[20/Mar/2018:03:51:58,GET /home/docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.202.247.140,[24/Nov/2017:13:15:41,GET /home/home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.232.185.249,[20/Nov/2017:06:57:11,POST /home/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.42.94.57,[05/Dec/2017:12:15:05,POST /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.206.31.246,[12/Jan/2018:15:18:28,GET /files/docs/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.12.200.250,[08/Nov/2017:15:28:52,POST /home/user/files/user/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.146.143.34,[13/Feb/2018:12:36:32,POST /user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.178.14.169,[17/Jan/2018:05:09:54,POST /files/docs/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.247.98.179,[24/Nov/2017:07:40:54,GET /user/files/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.130.237.152,[24/Mar/2018:03:51:06,POST /files/data/docs/docs/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.77.55.154,[09/Dec/2017:23:06:40,GET /data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.183.248.50,[02/Jan/2018:16:41:24,POST /home/docs/files/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.222.143.51,[15/Jan/2018:21:04:11,GET /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.10.249.62,[16/Jan/2018:04:19:32,GET /home/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.183.233.186,[01/Feb/2018:19:36:41,POST /data/files/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.12.79.190,[07/Nov/2017:22:59:36,GET /files/data/user/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.34.169.86,[13/Mar/2018:16:27:20,GET /files/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.199.237.167,[24/Dec/2017:05:21:57,GET /files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.8.91.192,[15/Jan/2018:04:31:06,POST /user/files/home/user/?id=1; UNION FROM users;-- HTTP/1.1,200
10.39.21.49,[03/Nov/2017:19:58:34,POST /home/data/home/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.134.59.239,[07/Feb/2018:03:47:23,GET /data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.145.122.36,[24/Feb/2018:20:26:43,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.90.191.181,[13/Dec/2017:05:27:08,POST /user/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.145.68.200,[07/Feb/2018:05:30:41,GET /user/home/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.214.2.158,[16/Mar/2018:04:41:52,GET /files/data/?id=1; UNION FROM users;-- HTTP/1.1,200
10.98.20.168,[26/Feb/2018:23:29:32,POST /files/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.1.150.57,[05/Nov/2017:21:35:39,POST /home/files/files/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.117.154.96,[18/Feb/2018:15:53:27,POST /docs/data/files/?id=1; DROP FROM users;-- HTTP/1.1,302
10.132.197.178,[01/Feb/2018:17:29:39,GET /files/data/files/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.248.251.25,[06/Feb/2018:23:43:09,POST /data/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.117.240.64,[11/Jan/2018:00:17:30,GET /user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.253.82.44,[05/Nov/2017:12:00:05,GET /user/docs/user/files/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.120.27.147,[07/Dec/2017:17:10:11,POST /home/user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.225.13.56,[27/Feb/2018:02:47:06,POST /files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.72.75.122,[13/Mar/2018:18:13:36,POST /data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.153.248.255,[23/Jan/2018:09:56:17,POST /data/files/user/data/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.99.153.240,[14/Mar/2018:14:24:22,GET /user/docs/home/data/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.199.21.124,[09/Jan/2018:09:17:36,GET /data/data/user/files/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.114.29.34,[28/Jan/2018:22:14:43,POST /home/user/files/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.199.244.240,[17/Dec/2017:13:55:03,GET /user/data/files/?id=1; UNION FROM users;-- HTTP/1.1,404
10.93.101.189,[01/Nov/2017:08:46:54,POST /docs/home/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.137.218.132,[02/Nov/2017:15:43:05,GET /data/user/docs/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.179.65.250,[05/Dec/2017:18:06:01,GET /home/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.117.101.108,[27/Mar/2018:20:09:11,POST /home/home/?id=1; DROP FROM users;-- HTTP/1.1,404
10.73.198.172,[15/Jan/2018:07:04:02,GET /data/user/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.48.199.89,[10/Feb/2018:14:59:55,GET /user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.67.82.118,[22/Jan/2018:06:44:05,POST /data/docs/user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.157.139.115,[03/Jan/2018:12:51:33,GET /data/home/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.61.195.97,[21/Jan/2018:23:52:19,GET /user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.158.62.239,[12/Mar/2018:20:38:03,POST /data/data/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.221.57.8,[02/Jan/2018:13:34:59,POST /data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.182.154.174,[11/Dec/2017:06:55:22,GET /files/user/user/files/?id=1; UNION FROM users;-- HTTP/1.1,302
10.39.123.62,[16/Feb/2018:22:21:58,GET /files/home/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.39.0.208,[18/Feb/2018:10:05:14,POST /docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.141.7.32,[01/Dec/2017:04:20:56,POST /docs/user/docs/files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.61.230.3,[05/Feb/2018:14:30:46,GET /docs/user/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.66.45.60,[19/Nov/2017:17:12:02,POST /home/docs/user/data/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.185.247.232,[26/Nov/2017:21:41:50,GET /docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.226.74.51,[24/Dec/2017:07:58:10,POST /docs/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.44.199.157,[10/Mar/2018:04:25:42,GET /docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.104.204.149,[29/Nov/2017:03:42:19,POST /user/user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.217.156.115,[05/Mar/2018:13:41:39,POST /user/home/files/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.6.203.29,[28/Feb/2018:05:31:36,POST /docs/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.56.188.239,[15/Dec/2017:02:00:41,POST /docs/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.246.143.176,[20/Nov/2017:15:39:26,POST /data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.203.125.192,[26/Mar/2018:07:28:46,POST /files/user/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.80.225.31,[11/Dec/2017:20:33:20,GET /data/files/home/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.159.23.118,[19/Jan/2018:15:17:20,GET /files/docs/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.194.39.98,[13/Mar/2018:22:15:32,GET /files/files/data/data/?id=1; DROP FROM users;-- HTTP/1.1,200
10.43.127.34,[07/Jan/2018:01:16:32,GET /user/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.213.66.167,[17/Dec/2017:09:31:23,GET /files/user/?id=1; UNION FROM users;-- HTTP/1.1,404
10.193.224.128,[09/Nov/2017:07:04:33,POST /files/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.73.46.185,[15/Nov/2017:14:48:51,GET /files/home/files/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.10.5.100,[17/Feb/2018:23:55:49,POST /user/files/data/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.247.191.29,[15/Nov/2017:22:34:29,POST /docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.157.244.120,[10/Jan/2018:00:35:47,GET /user/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.99.99.108,[21/Dec/2017:12:53:25,GET /home/user/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.80.7.234,[13/Feb/2018:09:48:12,POST /home/data/?id=1; UNION FROM users;-- HTTP/1.1,404
10.76.37.80,[01/Jan/2018:13:55:25,POST /home/user/user/docs/?id=1; UNION FROM users;-- HTTP/1.1,302
10.59.60.230,[05/Feb/2018:23:35:54,GET /docs/files/files/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.130.118.242,[07/Mar/2018:02:02:35,GET /data/docs/files/files/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.35.164.228,[01/Feb/2018:19:46:19,POST /home/files/data/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.224.253.30,[14/Dec/2017:14:20:46,POST /files/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.29.194.63,[28/Mar/2018:03:20:04,POST /data/home/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.23.148.239,[11/Dec/2017:12:52:24,POST /data/data/?id=1; INSERT FROM users;-- HTTP/1.1,200
10.25.208.61,[03/Nov/2017:20:44:13,GET /user/user/docs/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.48.106.28,[08/Feb/2018:12:11:41,POST /data/files/files/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.164.249.160,[09/Jan/2018:01:23:44,GET /user/home/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.108.243.147,[22/Nov/2017:17:30:31,POST /files/home/files/home/?id=1; DROP FROM users;-- HTTP/1.1,200
10.93.238.116,[24/Dec/2017:04:17:41,POST /user/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.154.139.168,[03/Jan/2018:14:35:01,POST /files/user/files/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.92.81.189,[03/Feb/2018:22:53:05,POST /docs/docs/docs/home/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.174.57.194,[07/Dec/2017:03:49:01,GET /docs/files/home/user/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.218.170.92,[01/Jan/2018:00:07:16,GET /home/home/user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,200
10.220.249.140,[26/Nov/2017:09:02:48,POST /docs/data/files/docs/?id=1; DROP FROM users;-- HTTP/1.1,302
10.22.175.242,[15/Dec/2017:16:22:03,POST /docs/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.195.92.77,[19/Feb/2018:06:16:07,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,200
10.190.149.147,[25/Jan/2018:06:32:52,GET /user/home/data/home/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.187.234.20,[28/Dec/2017:10:00:05,GET /home/?id=1; SELECT FROM users;-- HTTP/1.1,404
10.172.6.61,[04/Mar/2018:15:26:11,POST /home/data/?id=1; UPDATE FROM users;-- HTTP/1.1,404
10.100.9.17,[12/Mar/2018:06:30:34,GET /docs/data/user/data/?id=1; INSERT FROM users;-- HTTP/1.1,404
10.150.194.50,[31/Jan/2018:19:48:27,GET /home/user/?id=1; SELECT FROM users;-- HTTP/1.1,302
10.7.0.171,[25/Mar/2018:11:57:02,GET /docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.61.58.194,[10/Dec/2017:11:50:33,POST /user/?id=1; UPDATE FROM users;-- HTTP/1.1,302
10.82.82.171,[29/Nov/2017:17:24:21,POST /data/?id=1; DROP FROM users;-- HTTP/1.1,404
10.149.110.123,[27/Feb/2018:21:30:48,POST /files/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.48.188.138,[16/Dec/2017:17:56:15,POST /docs/files/docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.129.47.171,[03/Feb/2018:17:03:44,GET /docs/?id=1; SELECT FROM users;-- HTTP/1.1,200
10.24.33.74,[26/Nov/2017:10:46:44,POST /data/home/files/docs/?id=1; DROP FROM users;-- HTTP/1.1,404
10.186.3.55,[06/Dec/2017:11:52:16,GET /files/data/data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.231.32.229,[01/Dec/2017:22:54:16,POST /files/files/files/docs/?id=1; DROP FROM users;-- HTTP/1.1,200
10.17.205.56,[20/Dec/2017:22:03:48,POST /home/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.32.252.56,[14/Nov/2017:17:56:31,POST /user/?id=1; DROP FROM users;-- HTTP/1.1,302
10.30.89.118,[09/Dec/2017:19:17:44,POST /docs/data/?id=1; INSERT FROM users;-- HTTP/1.1,302
10.51.27.103,[05/Dec/2017:07:52:28,GET /data/?id=1; DROP FROM users;-- HTTP/1.1,302
10.249.141.86,[16/Feb/2018:09:07:41,POST /user/home/home/?id=1; UNION FROM users;-- HTTP/1.1,404
10.214.49.99,[05/Dec/2017:17:33:53,GET /docs/user/home/?id=1; UNION FROM users;-- HTTP/1.1,200
10.117.131.40,[24/Mar/2018:01:24:43,POST /docs/data/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.70.176.92,[07/Jan/2018:08:14:23,POST /home/docs/?id=1; UNION FROM users;-- HTTP/1.1,404
10.192.211.97,[11/Nov/2017:21:13:56,GET /files/files/files/user/?id=1; DROP FROM users;-- HTTP/1.1,404
10.101.65.219,[11/Nov/2017:00:19:36,GET /home/user/docs/?id=1; DELETE FROM users;-- HTTP/1.1,404
10.231.208.108,[18/Dec/2017:22:46:08,POST /data/home/?id=1; UNION FROM users;-- HTTP/1.1,302
10.19.155.122,[07/Dec/2017:20:25:08,GET /user/?id=1; DELETE FROM users;-- HTTP/1.1,302
10.22.223.3,[10/Dec/2017:12:45:09,POST /files/files/?id=1; UPDATE FROM users;-- HTTP/1.1,200
10.91.119.224,[03/Mar/2018:17:56:27,POST /home/files/?id=1; UNION FROM users;-- HTTP/1.1,200
10.221.249.131,[15/Feb/2018:02:43:08,GET /files/home/?id=1; DROP FROM users;-- HTTP/1.1,404
